# Raw Optimization Data
# ,P26 - Longitudinal - PUL_X=Y 1 body muscle along(Mechanical Model) To Solid(Mechanical Model) Load (N) ,P27 - Longitudinal - PUL_X=Y 1 body muscle along(Mechanical Model) To Solid(Mechanical Model) Free Length (mm) ,P1 - Moment Reaction Maximum X Axis (N m) ,P2 - Moment Reaction Maximum Total (N m) ,P3 - Total Deformation Maximum (m) ,P4 - Total Deformation Average (m) ,P18 - Y_directional_deformation_PUL Maximum (mm) ,P19 - Y_directional_deformation_Muscle Maximum (mm) ,P20 - Z_directional_deformation_Muscle Maximum (mm) ,P21 - Z_directional_deformation_PUL Maximum (mm) ,P22 - P_point_Y Average (mm) ,P23 - P_point_Z Average (mm) ,P28 - Longitudinal - PUL_X=Y 1 body muscle along(Mechanical Model) To Solid(Mechanical Model) Free Length (mm) 
Name,P26,P27,P1,P2,P3,P4,P18,P19,P20,P21,P22,P23,P28
27,2.5220002678007503,11.345816116594854,-0.00061638950314088612,0.0027682573179648711,0.0028903699125596089,0.00065311204114661776,1.4642468690872192,1.4642468690872192,2.2931020259857178,2.7035844326019287,1.1877227280128506,1.92116395195135,11.345816116594854
28,2.9779997321992497,20.841683883405146,0.0035278814917048019,0.0035319984164961745,0.0015833008949078773,0.00045098583096772989,0.64626878499984741,0.64626878499984741,0,-0.6025538444519043,0.5963544424926267,-1.1794295185490653,20.841683883405146
29,2.4841355184602936,15.28125,-0.00015137029161674595,0.0006903031891872998,0.0017799369291990675,0.00041945585132085366,1.1255060434341431,1.1255060434341431,1.1857473850250244,1.5988140106201172,0.94058296098663441,0.89245385416386835,15.28125
30,3.9259299203007787,20.15625,0.00478319774324531,0.0047872296886604859,0.0020647721413459465,0.00058989737389956358,0.83801865577697754,0.84265726804733276,0,-0.84920060634613037,0.76443156443144111,-1.5543385772613829,20.15625
31,1.7507224134753074,20.33022482990722,0.0010126706502093978,0.0010240700781075393,0.00073558733729444791,0.0002017212284898563,0.53903228044509888,0.53903228044509888,0,0.28746134042739868,0.47802855452282034,-0.16533299309143618,20.33022482990722
32,2.8835273187239419,20.841683883405146,0.0033579402499523472,0.0033621801056497244,0.001519148523796799,0.00043166549685845289,0.63117140531539917,0.63117140531539917,0,-0.55329680442810059,0.58439797462458831,-1.1179896239458667,20.841683883405146
33,3.8788154387610723,15.376486719081377,0.001739574022634067,0.0017583191865463712,0.0014336558043481812,0.00041943027987307349,1.2236146926879883,1.2236146926879883,0.24321117997169495,0.76039117574691772,1.0933534018160627,-0.077398216639284464,15.376486719081377
34,1.65625,20.234988110825846,0.00078675409343958915,0.00080118271869248313,0.000686689944290089,0.00019393117757101147,0.5408865213394165,0.5408865213394165,0.08894667774438858,0.3820822536945343,0.47313893925059919,-0.064276034115901687,20.234988110825846
35,2.4699015644349576,16.300551907464545,-3.0524878270396847E-05,0.00023749452495754717,0.0014650272966044114,0.00036257160047882775,1.0277261734008789,1.0277261734008789,0.87287724018096924,1.2792859077453613,0.86999926099366554,0.60201059659702383,16.300551907464545
36,3.8378128283486426,20.587973262628232,0.0049112068235856281,0.0049148071766515894,0.002099702090500801,0.00060388320129082477,0.80614185333251953,0.8293536901473999,0,-0.94082975387573242,0.72156002304770739,-1.6348425959856325,20.587973262628232
37,2.5337229945286968,15.500323570509345,-0.00010602191543475535,0.00049929541110078142,0.0016872020580164411,0.00040399381192859234,1.1092511415481567,1.1092511415481567,1.0838468074798584,1.500279426574707,0.93195268212322979,0.79401769578171666,15.500323570509345
38,2.5960626126877031,19.937176429490655,0.0022710760167424819,0.0022779242307055516,0.0011725793120215655,0.00031955340785714946,0.67004746198654175,0.67004746198654175,0,-0.0698946863412857,0.61868689790296794,-0.631273475275085,19.937176429490655
39,3.8788154387610723,15.217463223691368,0.0016466387279387268,0.0016666665285357848,0.0014247767378787856,0.00042164779950888394,1.2378708124160767,1.2378708124160767,0.29246905446052551,0.81129992008209229,1.1036325493497716,-0.031197001168317171,15.217463223691368
